Name,Offcd ,Wk_S,Wk_E,Jbt
官员姓名,官员代码,任期起始时间,任期结束时间,职位名称
田凤山,0000005770,1964.00,,解放军西安第二炮兵技术学院自动控制专业毕业后在家乡肇源县任教员，公社党委书记、革委会主任，县委副书记、副县长学院
田凤山,0000005770,1995.00,2003.00,期间，被告人田凤山利用其担任黑龙江省人民政府省长、国土资源部部长的职务便利，通过其他国家工作人员职务上的行为，为他人谋取不正当利益，多次收受他人贿赂总计折合人民币498.13万元，涉及17笔受贿
田凤山,0000005770,1999.12,,任国土资源部党组书记
田凤山,0000005770,1999.12,,时任黑龙江省省长的59岁的田凤山赴京上任，成为国土资源部党组书记
田凤山,0000005770,2000.03,,任国土资源部部长
田凤山,0000005770,2000.03,,田凤山担任国土资源部部长
田凤山,0000005770,2003.03,,在十届全国人大一次会议上被任命为国土资源部部长
田凤山,0000005770,2003.03,,连任国土资源部部长
田凤山,0000005770,2003.10,,被免去国土资源部部长职务
田凤山,0000005770,2003.10,,田凤山参加了中共十六届三中全会的闭幕式，这是他最后一次出现在政治舞台上，这一天，中共中央下发田凤山停职检查的文件，第二天，国土资源部内部便传出消息：田凤山被“双规”了
田凤山,0000005770,2003.10,,十届全国人大常委会第五次会议经表决通过决定，免去田凤山的国土资源部部长职务
田凤山,0000005770,2004.09,,中共十六届四中全会审议并通过了《中共中央纪律检查委员会关于田凤山问题的审查报告》，决定撤销田凤山中央委员会委员职务，给于其开除党籍处分
田凤山,0000005770,2005.12,,根据北京市高级人民法院的指定管辖，北京市第二中级人民法院开庭公开审理田凤山受贿一案
田霍卿,0000005775,1970.12,  ,加入中国共产党
田霍卿,0000005775,1995.12,2000.01,在担任中共阳泉市委书记期间，提出“科技推动、外向带动、规模滚动”三大发展战略和“三步走”的强市战略，使阳泉市1997年成为山西省第一家整体达小康的地市，并于1998年跻身于全国科教兴市先进市行列
田霍卿,0000005775,2000.02,  ,调任山西省人民检察院党组副书记、山西省人民检察院副检察长
田纪震,0000005776,1945.00,1946.00,到荷泽地区抗日根据地进入抗属子弟学校
田纪震,0000005776,1946.00,1948.08,转入冀鲁豫第三抗日中学，读书和从事战勤工作，翌年春转入泰西中学读书
田纪震,0000005776,1948.08,1949.03,回到长清县参加解放济南的战勤工作，曾荣立三等功
田纪震,0000005776,1949.03,1949.09,考入冀鲁豫革命干部学校，进行会计知识培训考入
田纪震,0000005776,1949.09,1949.12,结业留校任教导干事
田纪震,0000005776,1949.12,1952.00,调入平原省人民银行计划科工作，曾任科员、计划股副股长
田纪震,0000005776,1952.00,1955.05,平原省撤销，随省机关调入中央第一机械工业部第四机器管理局，任基建处科员
田纪震,0000005776,1955.05,1966.00,调入军工四0七厂，曾任科员、人事科副科长、科长、车间党支部书记、党委组织部副部长等职
田纪震,0000005776,1966.00,1984.04,支援三线建设，调四川省四0五厂工作，先后任劳资科长、总会计师
田纪震,0000005776,1984.04,1992.00,调河南省新乡市工作，历任市纪委副主任、市政府秘书长、市纪委书记、市委书记等职
田纪震,0000005776,1992.00,1999.03,任市政协主席
田纪震,0000005776,1999.03,,离休
田喜荣,0000005787,1973.09,1975.09,山西省宁武县东庄公社学校民办教师
田喜荣,0000005787,1975.09,1978.08,山西财经学院会计系会计专业学习
田喜荣,0000005787,1978.08,1987.03,山西财经学院会计系教师
田喜荣,0000005787,1987.03,1989.12,山西经济报社记者、农财编辑部主任
田喜荣,0000005787,1989.12,1992.05,山西经济报社副社长
田喜荣,0000005787,1992.05,1992.12,山西经济报社常务副社长（正处级）
田喜荣,0000005787,1992.12,1997.08,山西经济报社社长（1992.08--1994.12中央党校领导干部函授本科班经济管理专业学习）
田喜荣,0000005787,1997.08,2000.05,山西省经济研究中心副主任、党组成员
田喜荣,0000005787,2000.05,2003.01,山西省委政策研究室副主任（其间：2002.03--2002.07中央党校培训班学习）
田喜荣,0000005787,2003.01,2006.02,山西省政协秘书长、党组成员
田喜荣,0000005787,2006.02,2006.04,山西省朔州市委副书记、代市长
田喜荣,0000005787,2006.04,2008.02,山西省朔州市委副书记、市长（2007.09--2007.11上海浦东干部学院市长班学习）
田喜荣,0000005787,2008.02,2011.01,山西省朔州市委书记（其间：2010.09--2011.01中央党校中青班学习）
田喜荣,0000005787,2011.01,2013.01,山西省长治市委书记
田喜荣,0000005787,2013.01,2013.02,山西省人大常委会副主任，长治市委书记
田喜荣,0000005787,2013.02,2013.03,山西省人大常委会副主任，省总工会党组书记
田喜荣,0000005787,2013.03,,山西省人大常委会副主任，省总工会主席、党组书记
田学仁,0000005790,1985.00,1991.01,任吉林省民政厅副厅长
田学仁,0000005790,1991.01,1994.03,任吉林省民政厅厅长
田学仁,0000005790,1994.03,1997.00,任长春市委副书记
田学仁,0000005790,1997.00,1998.00,任吉林市委副书记
田学仁,0000005790,1998.00,2001.01,任吉林市委书记
田学仁,0000005790,2001.01,2004.12,任中共吉林省委常委，延边自治州委书记
田学仁,0000005790,2004.12,2004.12,任中共吉林省委常委
田学仁,0000005790,2004.12,2007.05,吉林省委常委、常务副省长
田学仁,0000005790,2007.05,2007.10,吉林省常务副省长
田学仁,0000005790,2007.10,2008.01,吉林省常务副省长，兼吉林银行党委书记、董事长
田学仁,0000005790,2008.01,2012.07,吉林银行党委书记、董事长
田学仁,0000005790,2012.07,2012.07,因利用职务上的便利为他人谋取利益，收受巨额钱物
田学仁,0000005790,2012.07,2012.12,被北京市公安局刑事拘留
田学仁,0000005790,2012.12,2013.09,被北京市人民检察院第一分检审查起诉
田学仁,0000005790,2013.09,2013.11,被北京市检察院一分院提起公诉
田学仁,0000005790,2013.11,  ,田学仁犯受贿罪，判处无期徒刑，剥夺政治权利终身，并处没收个人全部财产
佟星,0000005805,1968.11,1973.04,在东莞县塘厦公社横塘大队当知青
佟星,0000005805,1973.05,1974.04,在湖南省芷江县竹坪公社炉坪大队当知青
佟星,0000005805,1974.05,1974.08,在东莞县塘厦公社横塘大队当知青
佟星,0000005805,1977.08,1985.03,共青团广东省委干事、调研组副组长、正科级干部、宣传部副部长
佟星,0000005805,1985.04,1987.09,共青团广东省委副书记、党组成员
佟星,0000005805,1987.10,1990.08,共青团广东省委副书记、党组副书记，团中央十二届委员
佟星,0000005805,1990.09,1994.10,广东省工商局副局长、党组成员
佟星,0000005805,1994.10,1997.01,中共东莞市委副书记
佟星,0000005805,1997.01,1997.05,东莞市委副书记、副市长、代市长
佟星,0000005805,1997.05,2001.03,东莞市委副书记、市长
佟星,0000005805,2001.03,2001.04,东莞市委书记、市长
佟星,0000005805,2001.04,2006.02,东莞市委书记、市人大常委会主任
佟星,0000005805,2006.02,2011.07,广东省政府副省长
童怀伟,0000005806,1976.01,1978.02,怀远县包集公社知青
童怀伟,0000005806,1978.02,1980.02,在安师大宿州专科学校数学专业学习，毕业留校任数学系学生辅导员
童怀伟,0000005806,1980.06,1981.09,任安徽农学院淮北分校农经系团总支书记
童怀伟,0000005806,1981.09,1986.01,任安徽省省轻工业厅综合计划处副处长(其间：1984年2月至1986年1月挂职任临泉县副县长)
童怀伟,0000005806,1986.01,1988.03,历任安徽省黄山市(县级)市委副书记、代市长、市长
童怀伟,0000005806,1988.03,1990.12,任安徽省黄山市黄山区委副书记、区长
童怀伟,0000005806,1990.12,1992.03,任安徽省黄山风景区管委会副书记、主任助理
童怀伟,0000005806,1992.03,1993.04,任安徽省黄山风景区管委会副主任(副厅级)
童怀伟,0000005806,1993.04,1995.11,任安徽省马鞍山市副市长
童怀伟,0000005806,1995.11,1998.03,任安徽团省委书记、党组书记
童怀伟,0000005806,1998.03,1998.05,任安徽省滁州市委副书记、代市长
童怀伟,0000005806,1998.05,1998.09,任安徽省滁州市委副书记
童怀伟,0000005806,1998.09,2000.03,任安徽省委副秘书长
童怀伟,0000005806,1999.05,2001.12,参加安徽工商管理学院工商管理专业学习
童怀伟,0000005806,2000.03,2005.06,任安徽省环保局局长、党组书记(1998年8月至2000年12月参加中央党校函授学院本科班党政专业学习；1999年5月至2001年12月参加安徽工商管理学院工商管理专业学习；2002年1月至2003年1月在中央党校一年制中青班学习；2003年3月至2005年1月在中央党校研究生院在职研究生班法学理论专业学习)
童怀伟,0000005806,2005.06,2005.08,任安徽省池州市委书记
童怀伟,0000005806,2005.08,2011.12,任安徽省池州市委书记、市人大常委会主任
童怀伟,0000005806,2011.12,2012.01,任安徽省宣城市委书记
童怀伟,0000005806,2012.01,2013.01,任安徽省宣城市委书记、市人大常委会主任
童怀伟,0000005806,2013.01,2013.02,任安徽省政协副主席，宣城市委书记
童怀伟,0000005806,2013.02,2013.06,任安徽省政协副主席
童怀伟,0000005806,2013.06,,安徽省政协副主席、安徽省总工会主席
童怀伟,0000005806,2016.11,,中国共产党安徽省第十次党代会举行第三次全体会议，选举为中国共产党安徽省第十届委员会委员
童名谦,0000005809,1975.10,1980.11,黑龙江八五二农场加工厂二车间搬运工、厂政工组宣传干事、农场组织部组织干事
童名谦,0000005809,1980.11,1984.01,湖南省涟源钢铁厂炉衬车间教育干事，团委干事、副书记
童名谦,0000005809,1984.01,1987.01,共青团湖南省娄底地委副书记（其间：1984.09-1986.07中国青年政治学院大专培训班政治教育专业学习）
童名谦,0000005809,1987.01,1993.07,共青团湖南省委宣传部部长、办公室主任、联络部部长（其间：1993.02-1993.07湖南省委党校中青年干部培训班学习）
童名谦,0000005809,1993.07,1997.08,共青团湖南省委副书记（1992.01-1993.12湖南大学国际商学院管理工程专业同等学力学习，获工学硕士学位）
童名谦,0000005809,1997.08,2000.09,湖南省湘西土家族苗族自治州委常委、组织部部长（1995.08-1997.12中央党校函授学院党政专业学习）
童名谦,0000005809,2000.09,2003.02,湖南省湘西土家族苗族自治州委副书记（其间：2001.03-2002.01中央党校一年制中青年干部培训班学习）
童名谦,0000005809,2003.02,2008.03,湖南省湘西土家族苗族自治州委书记（2001.03-2004.01中央党校在职研究生班经济管理专业学习）
童名谦,0000005809,2008.03,2012.02,湖南省邵阳市委书记（其间：2010.03-2010.07中央党校中青年干部培训班学习）
童名谦,0000005809,2012.02,2013.01,湖南省衡阳市委书记
童名谦,0000005809,2013.01,2013.03,湖南省政协副主席、衡阳市委书记
童名谦,0000005809,2013.03,2013.12,湖南省政协副主席
童名谦,0000005809,2013.12,,谦涉嫌严重违纪违法，接受组织调查
庹文升,0000005816,1965.09,1970.08,在华中工学院动力工程系火电专业学习
庹文升,0000005816,1970.08,1971.08,在贵州省赤水县凤凰公社劳动锻炼
庹文升,0000005816,1971.09,1980.12,任贵州省赤水县凤溪电站工作员，副所长、副站长
庹文升,0000005816,1981.01,1983.12,任赤水县副县长
庹文升,0000005816,1983.12,1985.04,任赤水县委副书记、县长
庹文升,0000005816,1985.04,1985.12,任赤水县委书记
庹文升,0000005816,1985.12,1993.09,任遵义地委副书记
庹文升,0000005816,1993.09,1997.10,任遵义地委书记、遵义军分区党委第一书记
庹文升,0000005816,1998.02,  ,任贵州省委常委、贵阳市委书记、贵阳警备区党委第一书记
庹文升,0000005816,2000.01,  ,任贵州省委常委、秘书长
庹文升,0000005816,2006.01,2008.01,任贵州省人大常委会副主任
万勇,0000005827,1978.09,1982.09,武汉化工学院化学工程系基本有机化工专业学习
万勇,0000005827,1982.09,1985.04,武汉市慈惠塑料厂技术员
万勇,0000005827,1985.04,1990.09,武汉市东西湖区慈惠农场副场长（其间：1988.09-1990.08北京大学经济管理专业在职大专学习）
万勇,0000005827,1990.09,1994.08,武汉市东西湖区慈惠农场党委副书记、场长（其间：1993.05-1993.08武汉市委党校第三期青干班学习）
万勇,0000005827,1994.08,1996.02,武汉市东西湖区委常委、区政府副区长，吴家山台商投资区管委会常务副主任（兼）（1995年03月任）、党组书记（兼）（1995年08月任）
万勇,0000005827,1996.02,1997.01,武汉市汉南区委副书记、区政府代理区长
万勇,0000005827,1997.01,1999.03,武汉市汉南区委副书记、区政府区长
万勇,0000005827,1999.03,2002.12,武汉市新洲区委书记（1996年09月至1999年06月，华中师范大学哲学专业在职硕士研究生学习，1999年06月获哲学硕士学位）
万勇,0000005827,2002.12,2003.02,武汉市新洲区委书记、区人大常委会主任
万勇,0000005827,2003.02,2005.10,武汉市民政局局长、党组书记
万勇,0000005827,2005.10,2007.02,武汉市政府市长助理、党组成员，市民政局局长、党组书记
万勇,0000005827,2007.02,2008.01,武汉市政府市长助理、党组成员
万勇,0000005827,2008.01,2008.12,武汉市政府市长助理、党组成员，武汉化工工业区管理委员会主任（副市级）、工委书记（2008年02月任）
万勇,0000005827,2008.12,2009.04,湖北省经济委员会（省中小企业发展局）副主任（副局长）、党组副书记（正厅级）
万勇,0000005827,2009.04,2009.05,湖北省经济委员会（省中小企业发展局）副主任（副局长）、党组副书记（正厅级），省经济和信息化委员会筹备组副组长、党组成员
万勇,0000005827,2009.05,2010.08,湖北省经济和信息化委员会副主任、党组副书记（正厅级）
万勇,0000005827,2010.08,2011.01,荆门市委副书记、代市长
万勇,0000005827,2011.01,2013.02,荆门市委副书记、市长（其间：2012.05-2012.07中央党校第58期厅局级干部进修班学习）
万勇,0000005827,2013.02,2013.04,荆门市委书记，荆门军分区党委第一书记
万勇,0000005827,2013.04,2015.01,荆门市委书记、市人大常委会主任，荆门军分区党委第一书记
万勇,0000005827,2015.01,2015.02,武汉市委副书记，市政府党组书记、代理市长
万勇,0000005827,2015.02,,武汉市委副书记，市人民政府市长、党组书记
汪德和,0000005831,1991.00,1996.00,任江西省广丰卷烟厂厂长
汪德和,0000005831,1996.00,2003.02,任广丰县委副书记，县长
汪德和,0000005831,2003.02,2003.08,任宜春市委副书记，常务副市长
汪德和,0000005831,2003.08,2004.01,任新余市委副书记，代市长
汪德和,0000005831,2004.01,2006.05,任新余市市长
汪德和,0000005831,2006.05,2006.11,任新余市委书记、市长
汪德和,0000005831,2006.11,2006.12,任新余市委书记
汪德和,0000005831,2006.12,2009.12,任新余市委书记、市人大常委会主任
汪德和,0000005831,2009.12,2010.02,经省委常委会研究决定，汪德和同志不再担任新余市委书记、常委、委员职务，另有任用
汪德和,0000005831,2010.02,  ,任江西省政府决策咨询委员会主任
汪洋,0000005848,1972.00,1976.00,安徽省宿县地区食品厂工人、车间负责人
汪洋,0000005848,1976.00,1979.00,"安徽省宿县地区“五七”干校教员,教研室副主任,校党委委员"
汪洋,0000005848,1979.00,1980.00,中央党校理论宣传干部班政治经济学专业学习
汪洋,0000005848,1980.00,1981.00,安徽省宿县地委党校教员
汪洋,0000005848,1981.00,1982.00,共青团安徽省宿县地委副书记
汪洋,0000005848,1982.00,1983.00,共青团安徽省委宣传部部长
汪洋,0000005848,1983.00,1984.00,共青团安徽省委副书记
汪洋,0000005848,1984.00,1987.00,安徽省体委副主任、党组副书记
汪洋,0000005848,1987.00,1988.00,安徽省体委主任、党组书记
汪洋,0000005848,1988.00,1992.00,安徽省铜陵市委副书记、代市长、市长(其间:1989－1992年中央党校函授学院本科班党政管理专业在职学习)
汪洋,0000005848,1992.00,1993.00,"安徽省计委主任、党组书记,省长助理"
汪洋,0000005848,1993.00,1993.00,安徽省副省长
汪洋,0000005848,1993.00,1998.00,"安徽省委常委、副省长(其间:1993－1995年中国科技大学管理科学系管理科学专业研究生课程班在职学习,获工学硕士学位；1997.03－1997.05中央党校省部级干部进修班学习)"
汪洋,0000005848,1998.00,1999.00,安徽省委副书记、副省长
汪洋,0000005848,1999.00,2003.00,国家发展计划委员会副主任、党组成员(其间:2001.09－2001.11中央党校省部级干部进修班学习)
汪洋,0000005848,2003.00,2005.00,"国务院副秘书长(负责国务院办公厅常务工作,正部长级)、机关党组副书记"
汪洋,0000005848,2005.00,2006.00,重庆市委书记
汪洋,0000005848,2006.00,2007.00,重庆市委书记、市人大常委会主任
汪洋,0000005848,2007.00,2007.00,中央政治局委员，重庆市委书记、市人大常委会主任
汪洋,0000005848,2007.00,2012.00,中央政治局委员，广东省委书记(至2012年12月)
汪洋,0000005848,2012.00,2013.00,中央政治局委员
汪洋,0000005848,2013.00,,"中央政治局委员,国务院副总理、党组成员"
王爱文,0000005853,1978.07,1979.09,河北省康保县郝家营中学民办教师
王爱文,0000005853,1979.09,1983.08,河北师范大学政教系政治教育专业学生
王爱文,0000005853,1983.08,1984.09,河北省康保县第一中学教师
王爱文,0000005853,1984.09,1987.07,四川大学经济系政治经济学专业研究生
王爱文,0000005853,1987.07,1991.01,劳动部劳动科学研究所科研人员
王爱文,0000005853,1991.01,1994.07,劳动部劳动科学研究所劳力室副主任
王爱文,0000005853,1994.07,1995.04,劳动部劳动科学研究所发展战略室主任
王爱文,0000005853,1995.04,1996.09,劳动部劳动科学研究所所长助理、发展战略室主任
王爱文,0000005853,1995.05,1996.08,挂任安徽省霍山县委副书记
王爱文,0000005853,1996.09,1997.07,中国劳动报社总编助理
王爱文,0000005853,1997.07,1998.06,劳动部就业司副司长
王爱文,0000005853,1998.06,2002.04,劳动和社会保障部培训就业司副司长
王爱文,0000005853,2002.04,2004.02,劳动和社会保障部规划财务司巡视员、副司长
王爱文,0000005853,2004.02,2005.03,劳动和社会保障部规划财务司司长
王爱文,0000005853,2005.03,2008.02,黑龙江省委政法委副书记、省综治办主任、省维稳办主任（正厅级）
王爱文,0000005853,2008.02,2008.04,伊春市委副书记、林管局局长、副市长、代市长
王爱文,0000005853,2008.04,2008.08,伊春市委副书记、市长、林管局局长，省十一届人大内务司法委副主任委员
王爱文,0000005853,2008.08,2011.06,伊春市委副书记、市长、林管局局长
王爱文,0000005853,2011.06,2011.07,伊春市委书记、市人大常委会主任候选人
王爱文,0000005853,2011.07,2015.01,伊春市委书记、市人大常委会主任
王爱文,0000005853,2015.01,2015.02,佳木斯市委书记、市人大常委会主任人选
王爱文,0000005853,2015.02,2016.07,佳木斯市委书记、市人大常委会主任
王爱文,0000005853,2016.07,2016.09,黑龙江省政府副省长、党组成员，佳木斯市委书记、市人大常委会主任
王爱文,0000005853,2016.09,2016.11,黑龙江省政府副省长、党组成员
王爱文,0000005853,2016.11,,黑龙江省委常委、组织部部长
王宝纯,0000005860,1948.00,1956.00,任昌图县中队战士、班，城关区政府，区委助理员、干事，昌图县委纪检委.组织部秘书、干事，中共辽宁省委组织部干事、组长、科长、副处长
王宝纯,0000005860,1948.02,,参加革命，1949年2月加入中国共产党
王宝纯,0000005860,1962.08,1969.00,任盖平县委副书记
王宝纯,0000005860,1969.00,1971.00,在盖县“五七”干校劳动和插队
王宝纯,0000005860,1971.00,1975.00,任盖县革委会农村组副组长、县委副书记
王宝纯,0000005860,1975.00,1980.00,任营口县委副书记、书记
王宝纯,0000005860,1980.07,1986.12,任营口市委副书记，1983年4月任营口市委书记
王宝纯,0000005860,1986.12,1989.02,任锦州市委书记
王宝纯,0000005860,1989.02,1996.04,任营口市政协主席、党委书记
王秉清,0000005868,1978.02,1982.02,在西安冶金建筑学院建工系工民建专业学习
王秉清,0000005868,1982.02,1983.05,贵州省城乡规划建设研究院技术员
王秉清,0000005868,1983.05,1984.12,贵州省城乡规划设计研究院助理工程师
王秉清,0000005868,1984.12,1988.03,贵州省城乡规划设计研究院党委委员、二室副主任
王秉清,0000005868,1988.03,1990.02,贵州省城乡规划设计研究院二室主任、党委委员
王秉清,0000005868,1990.02,1990.10,贵州省城乡规划设计研究院副院长、党委委员
王秉清,0000005868,1990.10,1993.03,贵州省城乡规划设计研究院副院长、党委副书记兼纪委书记
王秉清,0000005868,1993.03,1993.05,贵州省城乡规划设计研究院副院长（主持工作）
王秉清,0000005868,1993.05,2000.03,贵州省城乡规划设计研究院院长、党委委员（1995年12月被评为高级工程师）
王秉清,0000005868,2000.03,2008.11,贵州省建设厅副厅长、党组成员（其间：2000年9月至2003年7月在中央党校在职研究生班政治经济学专业学习）
王秉清,0000005868,2008.11,2010.01,贵州省遵义市委常委，市人民政府常务副市长
王秉清,0000005868,2010.01,2011.09,贵州省遵义市委常委，常务副市长，市行政学院院长
王秉清,0000005868,2011.09,2012.02,遵义市委副书记，副市长、代理市长
王秉清,0000005868,2012.02,2015.02,遵义市委副书记、市人民政府市长
王秉清,0000005868,2015.02,2015.03,贵州省交通厅党委书记
王秉清,0000005868,2015.03,2017.03,贵州省交通厅党委书记、厅长
王秉清,0000005868,2017.03,,贵州省交通运输厅党委副书记、厅长
王步唐,0000005874,1984.05,,当选中华人民共和国首任咸阳市（省辖市）市长
王程熙,0000005880,1978.09,1980.12,内蒙古自治区巴彦淖尔盟师范学校大专班文学专业学习
王程熙,0000005880,1980.12,1984.02,内蒙古自治区巴彦淖尔盟师范学校教师
王程熙,0000005880,1984.02,1989.05,内蒙古自治区巴彦淖尔盟盟委办公室副科级秘书、正科级秘书
王程熙,0000005880,1989.05,1990.11,内蒙古自治区巴彦淖尔盟盟委办公室副主任
王程熙,0000005880,1990.11,1993.01,内蒙古自治区巴彦淖尔盟盟委副秘书长
王程熙,0000005880,1993.01,1995.07,内蒙古自治区巴彦淖尔盟盟委副秘书长（正处级）（其间：1993.09－1994.01在内蒙古党校中青年干部班学习）
王程熙,0000005880,1995.07,2000.09,内蒙古自治区五原县委书记（其间：1997.09－1998.07在中央党校第十四期中青年干部培训班学习）
王程熙,0000005880,1997.09,1998.07,在中央党校研究生院经济管理专业学习
王程熙,0000005880,2000.09,2001.09,内蒙古自治区伊克昭盟盟委委员、组织部部长
王程熙,0000005880,2001.09,2006.09,内蒙古自治区鄂尔多斯市委常委、组织部部长
王程熙,0000005880,2006.09,2007.05,内蒙古自治区鄂尔多斯市委副书记兼组织部部长
王程熙,0000005880,2007.05,2010.04,内蒙古自治区鄂尔多斯市委副书记
王程熙,0000005880,2010.04,2013.08,内蒙古自治区兴安盟盟委书记
王程熙,0000005880,2013.08,2016.02,内蒙古自治区赤峰市市委书记
王程熙,0000005880,2016.08,,内蒙古自治区“两学一做”学习教育第六调研指导组组长
王纯,0000005886,1970.00,,浑江市（即现在的白山市）化肥厂当工人
王纯,0000005886,1990.00,,担任了白山市副市长
王纯,0000005886,1996.00,,任市长
王纯,0000005886,1998.00,,晋升为白山市市委书记
王大海,0000005889,,,曾任山东省潍坊市市长、威海市政协主席
王大任,0000005894,,,曾任八路军一二九师独立支队团政委
王大任,0000005894,,,太行军区独立旅政委、军区政治部副主任
王大任,0000005894,,,历任中共太原市委书记兼市长
王大任,0000005894,,,山西省委候补书记兼文教部部长
王大任,0000005894,,,山西省委、吉林省委书记
王大任,0000005894,,,吉林省顾委主任
王大任,0000005894,,,第四、六届全国人大代表
王德,0000005896,1928.01,,任共青团福建省委组织部长
王德,0000005896,1929.00,,任共青团福建省委书记
王德,0000005896,1931.00,,任共青团中央巡视员、共青团满洲省委组织部长，共青团中央组织部秘书长，共青团中央组织部代理部长，共青团河北省委书记
王德,0000005896,1930.05,,任中共福建省委组织部部长
王德,0000005896,1937.03,,任中共北平学委组织部长，中共北平市委组织部长，中共绥远省工委组织部部长
王德,0000005896,1938.05,,历任中共中央组织部干部科干事、地方科科长
王德,0000005896,1942.08,,历任晋绥分局组织部副部长，八路军120师暨晋绥军区独立二旅兼第二军分区副政委，中共晋西北区委组织部部长，120师独立二旅代理政委、政委，晋绥边区第二地委书记兼晋绥军区第二军分区政委
王德,0000005896,1949.10,,历任中共广东粤西区委第二书记、第一书记，粤中区委第一书记兼粤中军区政委，广州市委第二书记，广州市委纪委书记，中共华南分局常委兼广州市委第一书记，广东省委书记处候补书记、书记，中共中央中南局常委、候补书记兼组织部长，中共广东省委书记等职
王德,0000005896,1945.00,,任中共雁门区委副书记兼组织部长
王德安,0000005897,1956.07,,贵州省黔东南苗族侗族自治州成立，王德安当选为第一任州长，后在贵州省体委担任领导
王德安,0000005897,1979.12,  ,国务院原则批准中国人民银行总行上报的第四套人民币彩色设计稿(当时没有50元和100元券)
王德安,0000005897,1980.00,  ,1980年版版第四套人民币中壹角人民币上左边人物王德安
王德安,0000005897,1980.00,  ,1980年版版壹角人民币上的少数民族头像真有其人！为此，率先报道此事的吉林《新文化报》与搜狐网等媒体联合，在全国寻找人民币上熟悉的陌生人
王德安,0000005897,1983.03,  ,国务院核准印制
王东峰,0000005904,1981.07,1984.07,在西安市旅游供应公司工作
王东峰,0000005904,1984.07,1986.10,先后在陕西省西安市政府财贸办、市委财贸部工作
王东峰,0000005904,1986.10,1989.08,任中共陕西省西安市委办公厅秘书处副处级秘书
王东峰,0000005904,1989.08,1991.07,任陕西省西安市工商局法规处处长
王东峰,0000005904,1991.07,1996.05,任陕西省西安市工商局副局长、党组成员
王东峰,0000005904,1996.05,1998.02,任陕西省西安市工商局局长
王东峰,0000005904,1998.02,2001.01,任陕西省工商局局长、党组书记
王东峰,0000005904,2000.03,2001.01,在中央党校中青班学习
王东峰,0000005904,2001.01,2003.01,任中共陕西省渭南市委副书记、代市长、市长
王东峰,0000005904,2003.01,2004.07,任中共陕西省铜川市委书记
王东峰,0000005904,2004.07,2013.04,任国家工商行政管理总局党组成员、副局长
王东峰,0000005904,2013.04,2016.09,任天津市市委委员、常委、副书记
王东峰,0000005904,2016.09,2016.11,天津市委副书记、代市长、市政府党组书记
王东峰,0000005904,2016.11,,天津市委副书记、市长、市政府党组书记
王东洲,0000005911,1969.01,1970.12,江油县插队务农
王东洲,0000005911,1970.12,1980.01,解放军某部侦察兵、政治处书记、连指导员
王东洲,0000005911,1980.01,1982.09,省政协工作
王东洲,0000005911,1982.09,1984.07,四川大学中文系干部专修班学习
王东洲,0000005911,1984.08,1985.04,省政协秘书处副处长
王东洲,0000005911,1985.04,1988.06,广汉县委副书记兼县纪委书记
王东洲,0000005911,1988.06,1989.04,广汉市委副书记
王东洲,0000005911,1989.04,1990.10,省政协办公厅研究室主任
王东洲,0000005911,1990.10,1993.04,省政协副秘书长、党组成员
王东洲,0000005911,1993.04,1994.02,自贡市委副书记
王东洲,0000005911,1994.02,1995.02,中共自贡市委常务副书记
王东洲,0000005911,1994.03,1994.07,中央党校进修班学习
王东洲,0000005911,1995.02,,先后任自贡市委常务副书记、副市长、代市长
王东洲,0000005911,1995.03,1997.06,自贡市委副书记、自贡市人民政府市长
王东洲,0000005911,1997.06,1998.04,自贡市委书记
王东洲,0000005911,1998.04,1999.11,自贡市委书记、市人大常委会主任
王东洲,0000005911,1999.11,2000.04,四川省委副秘书长、省人民政府副秘书长，省政府办公厅主任，办公厅党组副书记
王东洲,0000005911,2000.05,2006.01,四川省委副秘书长、省人民政府副秘书长
王东洲,0000005911,2006.01,2008.01,省人民政府秘书长、省政府办公厅主任，厅党组副书记
王东洲,0000005911,2008.01,2013.02,成都市人大常委会主任、党组书记，四川省政府秘书长、党组成员，省政府办公厅主任、党组书记
王东洲,0000005911,2013.02,2013.03,成都市人大常委会主任
王丰桂,0000005918,1939.08,,历任河北深县区工所助理、赵县工商局局长
王丰桂,0000005918,,,安徽徽州地区税务局局长、副专员
王丰桂,0000005918,,,省财政厅副厅长
王丰桂,0000005918,,,省手工局局长
王丰桂,0000005918,,,省轻工厅厅长
王丰桂,0000005918,,,阜阳地委副书记
王丰桂,0000005918,,,铜陵市委副书记
王丰桂,0000005918,,,省商业厅厅长、党组书记
王丰桂,0000005918,,,省顾问委委员
王国发,0000005944,1993.01,1998.01,在吉林省人大第八届一次会议上当选为吉林省副省长
王国发,0000005944,1998.01,2002.05,再次当选为吉林省副省长
王国发,0000005944,2002.05,2003.01,当选为第八届中共吉林省委常委、副书记
王国发,0000005944,2003.01,2008.01,在政协吉林省第九届委员会第一次全体会议上当选为吉林省政协主席
王国发,0000005944,2008.01,  ,在政协吉林省第十届委员会第一次会议上当选为吉林省政协主席
王国生,0000005955,1974.03,1976.11,山东省东阿县大桥公社知青、代理团委书记
王国生,0000005955,1976.11,1981.09,山东省东阿县文教局、聊城地委宣传部、办公室、研究室办事员
王国生,0000005955,1981.09,1983.07,山东大学科社系政治学专业学习
